File Name,Object Type,Title,Item Sequence,Issue Sequence,Visibility,Parent ARK,Issue ARK,Item ARK,Bucketeer State,IIIF Access URL,Range.1,Range.2
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194705_194706_002.tif,Page,Page 2,379,2,open,ark:/21198/z10p3s81,ark:/21198/z15b2vpz,ark:/21198/z1933mgk,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1933mgk,1947,"1947-05, 1947-06 (año 03 | num. 22-23)"
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194705_194706_003.tif,Page,Page 3,380,3,open,ark:/21198/z10p3s81,ark:/21198/z15b2vpz,ark:/21198/z15b2vrv,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15b2vrv,1947,"1947-05, 1947-06 (año 03 | num. 22-23)"
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194705_194706_004.tif,Page,Page 4,381,4,open,ark:/21198/z10p3s81,ark:/21198/z15b2vpz,ark:/21198/z11k243t,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k243t,1947,"1947-05, 1947-06 (año 03 | num. 22-23)"
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194705_194706_005.tif,Page,Page 5,382,5,open,ark:/21198/z10p3s81,ark:/21198/z15b2vpz,ark:/21198/z1wt1mj7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wt1mj7,1947,"1947-05, 1947-06 (año 03 | num. 22-23)"
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194705_194706_006.tif,Page,Page 6,383,6,open,ark:/21198/z10p3s81,ark:/21198/z15b2vpz,ark:/21198/z1s20vtt,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s20vtt,1947,"1947-05, 1947-06 (año 03 | num. 22-23)"
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194705_194706_007.tif,Page,Page 7,384,7,open,ark:/21198/z10p3s81,ark:/21198/z15b2vpz,ark:/21198/z1n9043w,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n9043w,1947,"1947-05, 1947-06 (año 03 | num. 22-23)"
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194705_194706_008.tif,Page,Page 8,385,8,open,ark:/21198/z10p3s81,ark:/21198/z15b2vpz,ark:/21198/z1hm82q1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm82q1,1947,"1947-05, 1947-06 (año 03 | num. 22-23)"
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194705_194706_009.tif,Page,Page 9,386,9,open,ark:/21198/z10p3s81,ark:/21198/z15b2vpz,ark:/21198/z1cv7b15,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cv7b15,1947,"1947-05, 1947-06 (año 03 | num. 22-23)"
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194705_194706_010.tif,Page,Page 10,387,10,open,ark:/21198/z10p3s81,ark:/21198/z15b2vpz,ark:/21198/z1836k9r,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1836k9r,1947,"1947-05, 1947-06 (año 03 | num. 22-23)"
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194705_194706_011.tif,Page,Page 11,388,11,open,ark:/21198/z10p3s81,ark:/21198/z15b2vpz,ark:/21198/z14b5tmg,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b5tmg,1947,"1947-05, 1947-06 (año 03 | num. 22-23)"
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194705_194706_012.tif,Page,Page 12,389,12,open,ark:/21198/z10p3s81,ark:/21198/z15b2vpz,ark:/21198/z10k52w4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10k52w4,1947,"1947-05, 1947-06 (año 03 | num. 22-23)"
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194705_194706_013.tif,Page,Page 13,390,13,open,ark:/21198/z10p3s81,ark:/21198/z15b2vpz,ark:/21198/z1vt4kdv,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vt4kdv,1947,"1947-05, 1947-06 (año 03 | num. 22-23)"
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194705_194706_014.tif,Page,Page 14,391,14,open,ark:/21198/z10p3s81,ark:/21198/z15b2vpz,ark:/21198/z1r23tpf,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r23tpf,1947,"1947-05, 1947-06 (año 03 | num. 22-23)"
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194705_194706_015.tif,Page,Page 15,392,15,open,ark:/21198/z10p3s81,ark:/21198/z15b2vpz,ark:/21198/z1md1scf,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md1scf,1947,"1947-05, 1947-06 (año 03 | num. 22-23)"
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194705_194706_016.tif,Page,Page 16,393,16,open,ark:/21198/z10p3s81,ark:/21198/z15b2vpz,ark:/21198/z1gn11mn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gn11mn,1947,"1947-05, 1947-06 (año 03 | num. 22-23)"
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194705_194706_017.tif,Page,Page 17,394,17,open,ark:/21198/z10p3s81,ark:/21198/z15b2vpz,ark:/21198/z1bw08xc,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bw08xc,1947,"1947-05, 1947-06 (año 03 | num. 22-23)"
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194705_194706_018.tif,Page,Page 18,395,18,open,ark:/21198/z10p3s81,ark:/21198/z15b2vpz,ark:/21198/z1739j78,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1739j78,1947,"1947-05, 1947-06 (año 03 | num. 22-23)"
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194705_194706_019.tif,Page,Page 19,396,19,open,ark:/21198/z10p3s81,ark:/21198/z15b2vpz,ark:/21198/z13b8sg3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13b8sg3,1947,"1947-05, 1947-06 (año 03 | num. 22-23)"
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194705_194706_020.tif,Page,Page 20,397,20,open,ark:/21198/z10p3s81,ark:/21198/z15b2vpz,ark:/21198/z1zk8906,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zk8906,1947,"1947-05, 1947-06 (año 03 | num. 22-23)"
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194705_194706_021.tif,Page,Page 21,398,21,open,ark:/21198/z10p3s81,ark:/21198/z15b2vpz,ark:/21198/z1tt7j8g,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tt7j8g,1947,"1947-05, 1947-06 (año 03 | num. 22-23)"
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194705_194706_022.tif,Page,Page 22,399,22,open,ark:/21198/z10p3s81,ark:/21198/z15b2vpz,ark:/21198/z1q55gzc,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q55gzc,1947,"1947-05, 1947-06 (año 03 | num. 22-23)"
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194705_194706_023.tif,Page,Page 23,400,23,open,ark:/21198/z10p3s81,ark:/21198/z15b2vpz,ark:/21198/z1kd4r72,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kd4r72,1947,"1947-05, 1947-06 (año 03 | num. 22-23)"
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194705_194706_024.tif,Page,Page 24,401,24,open,ark:/21198/z10p3s81,ark:/21198/z15b2vpz,ark:/21198/z1fn40g8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn40g8,1947,"1947-05, 1947-06 (año 03 | num. 22-23)"
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194705_194706_025.tif,Page,Page 25,402,25,open,ark:/21198/z10p3s81,ark:/21198/z15b2vpz,ark:/21198/z19w37tf,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19w37tf,1947,"1947-05, 1947-06 (año 03 | num. 22-23)"
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194705_194706_026.tif,Page,Page 26,403,26,open,ark:/21198/z10p3s81,ark:/21198/z15b2vpz,ark:/21198/z1642h1j,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1642h1j,1947,"1947-05, 1947-06 (año 03 | num. 22-23)"
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194805_194806_194807_001.tif,Page,Page 1,404,1,open,ark:/21198/z10p3s81,ark:/21198/z11k242c,ark:/21198/z12c1rb8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12c1rb8,1948,"1948-05, 1948-06, 1948-07 (año 04 | num. 34)"
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194805_194806_194807_002.tif,Page,Page 2,405,2,open,ark:/21198/z10p3s81,ark:/21198/z11k242c,ark:/21198/z1xm17th,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xm17th,1948,"1948-05, 1948-06, 1948-07 (año 04 | num. 34)"
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194805_194806_194807_003.tif,Page,Page 3,406,3,open,ark:/21198/z10p3s81,ark:/21198/z11k242c,ark:/21198/z1sx96hz,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sx96hz,1948,"1948-05, 1948-06, 1948-07 (año 04 | num. 34)"
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194805_194806_194807_004.tif,Page,Page 4,407,4,open,ark:/21198/z10p3s81,ark:/21198/z11k242c,ark:/21198/z1p58fsj,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p58fsj,1948,"1948-05, 1948-06, 1948-07 (año 04 | num. 34)"
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194805_194806_194807_005.tif,Page,Page 5,408,5,open,ark:/21198/z10p3s81,ark:/21198/z11k242c,ark:/21198/z1jd7q27,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jd7q27,1948,"1948-05, 1948-06, 1948-07 (año 04 | num. 34)"
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194805_194806_194807_006.tif,Page,Page 6,409,6,open,ark:/21198/z10p3s81,ark:/21198/z11k242c,ark:/21198/z1dn6zbh,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dn6zbh,1948,"1948-05, 1948-06, 1948-07 (año 04 | num. 34)"
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194805_194806_194807_007.tif,Page,Page 7,410,7,open,ark:/21198/z10p3s81,ark:/21198/z11k242c,ark:/21198/z18w66m5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w66m5,1948,"1948-05, 1948-06, 1948-07 (año 04 | num. 34)"
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194805_194806_194807_008.tif,Page,Page 8,411,8,open,ark:/21198/z10p3s81,ark:/21198/z11k242c,ark:/21198/z1545fwr,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1545fwr,1948,"1948-05, 1948-06, 1948-07 (año 04 | num. 34)"
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194805_194806_194807_009.tif,Page,Page 9,412,9,open,ark:/21198/z10p3s81,ark:/21198/z11k242c,ark:/21198/z11c4q5f,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11c4q5f,1948,"1948-05, 1948-06, 1948-07 (año 04 | num. 34)"
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194805_194806_194807_010.tif,Page,Page 10,413,10,open,ark:/21198/z10p3s81,ark:/21198/z11k242c,ark:/21198/z1wq2x4x,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq2x4x,1948,"1948-05, 1948-06, 1948-07 (año 04 | num. 34)"
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194805_194806_194807_011.tif,Page,Page 11,414,11,open,ark:/21198/z10p3s81,ark:/21198/z11k242c,ark:/21198/z1rz25c4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz25c4,1948,"1948-05, 1948-06, 1948-07 (año 04 | num. 34)"
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194805_194806_194807_012.tif,Page,Page 12,415,12,open,ark:/21198/z10p3s81,ark:/21198/z11k242c,ark:/21198/z1n61dp5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n61dp5,1948,"1948-05, 1948-06, 1948-07 (año 04 | num. 34)"
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194805_194806_194807_013.tif,Page,Page 13,416,13,open,ark:/21198/z10p3s81,ark:/21198/z11k242c,ark:/21198/z1hf0p09,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hf0p09,1948,"1948-05, 1948-06, 1948-07 (año 04 | num. 34)"
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194805_194806_194807_014.tif,Page,Page 14,417,14,open,ark:/21198/z10p3s81,ark:/21198/z11k242c,ark:/21198/z1cn9x7k,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn9x7k,1948,"1948-05, 1948-06, 1948-07 (año 04 | num. 34)"
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194805_194806_194807_015.tif,Page,Page 15,418,15,open,ark:/21198/z10p3s81,ark:/21198/z11k242c,ark:/21198/z17w95gs,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17w95gs,1948,"1948-05, 1948-06, 1948-07 (año 04 | num. 34)"
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194805_194806_194807_016.tif,Page,Page 16,419,16,open,ark:/21198/z10p3s81,ark:/21198/z11k242c,ark:/21198/z1448drc,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1448drc,1948,"1948-05, 1948-06, 1948-07 (año 04 | num. 34)"
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194805_194806_194807_017.tif,Page,Page 17,420,17,open,ark:/21198/z10p3s81,ark:/21198/z11k242c,ark:/21198/z10g6cfc,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g6cfc,1948,"1948-05, 1948-06, 1948-07 (año 04 | num. 34)"
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194805_194806_194807_018.tif,Page,Page 18,421,18,open,ark:/21198/z10p3s81,ark:/21198/z11k242c,ark:/21198/z1vq5vx7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vq5vx7,1948,"1948-05, 1948-06, 1948-07 (año 04 | num. 34)"
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194805_194806_194807_019.tif,Page,Page 19,422,19,open,ark:/21198/z10p3s81,ark:/21198/z11k242c,ark:/21198/z1qz547r,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qz547r,1948,"1948-05, 1948-06, 1948-07 (año 04 | num. 34)"
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194805_194806_194807_020.tif,Page,Page 20,423,20,open,ark:/21198/z10p3s81,ark:/21198/z11k242c,ark:/21198/z1m64ck7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m64ck7,1948,"1948-05, 1948-06, 1948-07 (año 04 | num. 34)"
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194805_194806_194807_021.tif,Page,Page 21,424,21,open,ark:/21198/z10p3s81,ark:/21198/z11k242c,ark:/21198/z1gf3msm,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gf3msm,1948,"1948-05, 1948-06, 1948-07 (año 04 | num. 34)"
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194805_194806_194807_022.tif,Page,Page 22,425,22,open,ark:/21198/z10p3s81,ark:/21198/z11k242c,ark:/21198/z1bp2w46,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bp2w46,1948,"1948-05, 1948-06, 1948-07 (año 04 | num. 34)"
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194805_194806_194807_023.tif,Page,Page 23,426,23,open,ark:/21198/z10p3s81,ark:/21198/z11k242c,ark:/21198/z16x24cd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16x24cd,1948,"1948-05, 1948-06, 1948-07 (año 04 | num. 34)"
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194805_194806_194807_024.tif,Page,Page 24,427,24,open,ark:/21198/z10p3s81,ark:/21198/z11k242c,ark:/21198/z138030t,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz138030t,1948,"1948-05, 1948-06, 1948-07 (año 04 | num. 34)"
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194805_194806_194807_025.tif,Page,Page 25,428,25,open,ark:/21198/z10p3s81,ark:/21198/z11k242c,ark:/21198/z1zg9khk,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg9khk,1948,"1948-05, 1948-06, 1948-07 (año 04 | num. 34)"
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194805_194806_194807_026.tif,Page,Page 26,429,26,open,ark:/21198/z10p3s81,ark:/21198/z11k242c,ark:/21198/z1tq8tt9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tq8tt9,1948,"1948-05, 1948-06, 1948-07 (año 04 | num. 34)"
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194805_194806_194807_027.tif,Page,Page 27,430,27,open,ark:/21198/z10p3s81,ark:/21198/z11k242c,ark:/21198/z1pz833c,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz833c,1948,"1948-05, 1948-06, 1948-07 (año 04 | num. 34)"
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194805_194806_194807_028.tif,Page,Page 28,431,28,open,ark:/21198/z10p3s81,ark:/21198/z11k242c,ark:/21198/z1k67bcz,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k67bcz,1948,"1948-05, 1948-06, 1948-07 (año 04 | num. 34)"
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194805_194806_194807_029.tif,Page,Page 29,432,29,open,ark:/21198/z10p3s81,ark:/21198/z11k242c,ark:/21198/z1ff6kn7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ff6kn7,1948,"1948-05, 1948-06, 1948-07 (año 04 | num. 34)"
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194805_194806_194807_030.tif,Page,Page 30,433,30,open,ark:/21198/z10p3s81,ark:/21198/z11k242c,ark:/21198/z19p5txh,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p5txh,1948,"1948-05, 1948-06, 1948-07 (año 04 | num. 34)"
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194805_194806_194807_031.tif,Page,Page 31,434,31,open,ark:/21198/z10p3s81,ark:/21198/z11k242c,ark:/21198/z1613smt,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1613smt,1948,"1948-05, 1948-06, 1948-07 (año 04 | num. 34)"
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194805_194806_194807_032.tif,Page,Page 32,435,32,open,ark:/21198/z10p3s81,ark:/21198/z11k242c,ark:/21198/z12831v1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12831v1,1948,"1948-05, 1948-06, 1948-07 (año 04 | num. 34)"
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194808_001.tif,Page,Page 1,436,1,open,ark:/21198/z10p3s81,ark:/21198/z1wt1mhs,ark:/21198/z1xh2jfn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xh2jfn,1948,1948-08 (año 04 | num. 35)
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194808_002.tif,Page,Page 2,437,2,open,ark:/21198/z10p3s81,ark:/21198/z1wt1mhs,ark:/21198/z1sr1sqx,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sr1sqx,1948,1948-08 (año 04 | num. 35)
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194808_003.tif,Page,Page 3,438,3,open,ark:/21198/z10p3s81,ark:/21198/z1wt1mhs,ark:/21198/z1p011zf,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p011zf,1948,1948-08 (año 04 | num. 35)
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194808_004.tif,Page,Page 4,439,4,open,ark:/21198/z10p3s81,ark:/21198/z1wt1mhs,ark:/21198/z1j70974,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j70974,1948,1948-08 (año 04 | num. 35)
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194808_005.tif,Page,Page 5,440,5,open,ark:/21198/z10p3s81,ark:/21198/z1wt1mhs,ark:/21198/z1dj87zm,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dj87zm,1948,1948-08 (año 04 | num. 35)
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194808_006.tif,Page,Page 6,441,6,open,ark:/21198/z10p3s81,ark:/21198/z1wt1mhs,ark:/21198/z18s7h79,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18s7h79,1948,1948-08 (año 04 | num. 35)
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194808_007.tif,Page,Page 7,442,7,open,ark:/21198/z10p3s81,ark:/21198/z1wt1mhs,ark:/21198/z1516rhw,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1516rhw,1948,1948-08 (año 04 | num. 35)
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194808_008.tif,Page,Page 8,443,8,open,ark:/21198/z10p3s81,ark:/21198/z1wt1mhs,ark:/21198/z11860t0,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11860t0,1948,1948-08 (año 04 | num. 35)
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194808_009.tif,Page,Page 9,444,9,open,ark:/21198/z10p3s81,ark:/21198/z1wt1mhs,ark:/21198/z1wh5hbq,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wh5hbq,1948,1948-08 (año 04 | num. 35)
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194808_010.tif,Page,Page 10,445,10,open,ark:/21198/z10p3s81,ark:/21198/z1wt1mhs,ark:/21198/z1rr4rj3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rr4rj3,1948,1948-08 (año 04 | num. 35)
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194808_011.tif,Page,Page 11,446,11,open,ark:/21198/z10p3s81,ark:/21198/z1wt1mhs,ark:/21198/z1n040vh,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n040vh,1948,1948-08 (año 04 | num. 35)
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194808_012.tif,Page,Page 12,447,12,open,ark:/21198/z10p3s81,ark:/21198/z1wt1mhs,ark:/21198/z1hb1zhp,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hb1zhp,1948,1948-08 (año 04 | num. 35)
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194808_013.tif,Page,Page 13,448,13,open,ark:/21198/z10p3s81,ark:/21198/z1wt1mhs,ark:/21198/z1ck16rw,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ck16rw,1948,1948-08 (año 04 | num. 35)
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194808_014.tif,Page,Page 14,449,14,open,ark:/21198/z10p3s81,ark:/21198/z1wt1mhs,ark:/21198/z17t0g1k,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17t0g1k,1948,1948-08 (año 04 | num. 35)
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194808_015.tif,Page,Page 15,450,15,open,ark:/21198/z10p3s81,ark:/21198/z1wt1mhs,ark:/21198/z1419qch,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1419qch,1948,1948-08 (año 04 | num. 35)
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194808_016.tif,Page,Page 16,451,16,open,ark:/21198/z10p3s81,ark:/21198/z1wt1mhs,ark:/21198/z1088zmb,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1088zmb,1948,1948-08 (año 04 | num. 35)
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194808_017.tif,Page,Page 17,452,17,open,ark:/21198/z10p3s81,ark:/21198/z1wt1mhs,ark:/21198/z1vh8g5w,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vh8g5w,1948,1948-08 (año 04 | num. 35)
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194808_018.tif,Page,Page 18,453,18,open,ark:/21198/z10p3s81,ark:/21198/z1wt1mhs,ark:/21198/z1qr7qf5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qr7qf5,1948,1948-08 (año 04 | num. 35)
Masters/othermasters/DEPcuba_urss/images/1948/ihc_cubaylaurss_194808_019.tif,Page,Page 19,454,19,open,ark:/21198/z10p3s81,ark:/21198/z1wt1mhs,ark:/21198/z1m35p2k,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m35p2k,1948,1948-08 (año 04 | num. 35)
