File Name,Object Type,Title,Item Sequence,Issue Sequence,Parent ARK,Issue ARK,Item ARK,Visibility,Bucketeer State,IIIF Access URL,Range.1,Range.2
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194106_002.tif,Page,Page 2,83,2,ark:/21198/z11r9gj5,ark:/21198/z1ng7gm4,ark:/21198/z1vt4j59,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vt4j59,1941,1941-06 (vol. 01 | no. 03)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194106_003.tif,Page,Page 3,84,3,ark:/21198/z11r9gj5,ark:/21198/z1ng7gm4,ark:/21198/z1r23sdf,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r23sdf,1941,1941-06 (vol. 01 | no. 03)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194106_004.tif,Page,Page 4,85,4,ark:/21198/z11r9gj5,ark:/21198/z1ng7gm4,ark:/21198/z1m931nn,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m931nn,1941,1941-06 (vol. 01 | no. 03)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194106_005.tif,Page,Page 5,86,5,ark:/21198/z11r9gj5,ark:/21198/z1ng7gm4,ark:/21198/z1gj291p,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gj291p,1941,1941-06 (vol. 01 | no. 03)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194106_006.tif,Page,Page 6,87,6,ark:/21198/z11r9gj5,ark:/21198/z1ng7gm4,ark:/21198/z1bw07mx,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bw07mx,1941,1941-06 (vol. 01 | no. 03)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194106_007.tif,Page,Page 7,88,7,ark:/21198/z11r9gj5,ark:/21198/z1ng7gm4,ark:/21198/z1739gzv,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1739gzv,1941,1941-06 (vol. 01 | no. 03)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194106_008.tif,Page,Page 8,89,8,ark:/21198/z11r9gj5,ark:/21198/z1ng7gm4,ark:/21198/z13b8r63,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13b8r63,1941,1941-06 (vol. 01 | no. 03)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194106_009.tif,Page,Page 9,90,9,ark:/21198/z11r9gj5,ark:/21198/z1ng7gm4,ark:/21198/z1zk87qs,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zk87qs,1941,1941-06 (vol. 01 | no. 03)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194106_010.tif,Page,Page 10,91,10,ark:/21198/z11r9gj5,ark:/21198/z1ng7gm4,ark:/21198/z1tt7gzm,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tt7gzm,1941,1941-06 (vol. 01 | no. 03)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194106_011.tif,Page,Page 11,92,11,ark:/21198/z11r9gj5,ark:/21198/z1ng7gm4,ark:/21198/z1q26r7m,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q26r7m,1941,1941-06 (vol. 01 | no. 03)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194106_012.tif,Page,Page 12,93,12,ark:/21198/z11r9gj5,ark:/21198/z1ng7gm4,ark:/21198/z1k960k5,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k960k5,1941,1941-06 (vol. 01 | no. 03)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194106_013.tif,Page,Page 13,94,13,ark:/21198/z11r9gj5,ark:/21198/z1ng7gm4,ark:/21198/z1fn3z6w,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn3z6w,1941,1941-06 (vol. 01 | no. 03)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194106_014.tif,Page,Page 14,95,14,ark:/21198/z11r9gj5,ark:/21198/z1ng7gm4,ark:/21198/z19w36kw,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19w36kw,1941,1941-06 (vol. 01 | no. 03)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194106_015.tif,Page,Page 15,96,15,ark:/21198/z11r9gj5,ark:/21198/z1ng7gm4,ark:/21198/z1642fsk,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1642fsk,1941,1941-06 (vol. 01 | no. 03)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194106_016.tif,Page,Page 16,97,16,ark:/21198/z11r9gj5,ark:/21198/z1ng7gm4,ark:/21198/z12c1q3q,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12c1q3q,1941,1941-06 (vol. 01 | no. 03)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194106_017.tif,Page,Page 17,98,17,ark:/21198/z11r9gj5,ark:/21198/z1ng7gm4,ark:/21198/z1xm16jh,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xm16jh,1941,1941-06 (vol. 01 | no. 03)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194106_018.tif,Page,Page 18,99,18,ark:/21198/z11r9gj5,ark:/21198/z1ng7gm4,ark:/21198/z1sv0fts,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sv0fts,1941,1941-06 (vol. 01 | no. 03)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194106_019.tif,Page,Page 19,100,19,ark:/21198/z11r9gj5,ark:/21198/z1ng7gm4,ark:/21198/z1p58dhj,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p58dhj,1941,1941-06 (vol. 01 | no. 03)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194106_020.tif,Page,Page 20,101,20,ark:/21198/z11r9gj5,ark:/21198/z1ng7gm4,ark:/21198/z1jd7nt8,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jd7nt8,1941,1941-06 (vol. 01 | no. 03)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194106_021.tif,Page,Page 21,102,21,ark:/21198/z11r9gj5,ark:/21198/z1ng7gm4,ark:/21198/z1dn6x4d,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dn6x4d,1941,1941-06 (vol. 01 | no. 03)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194106_022.tif,Page,Page 22,103,22,ark:/21198/z11r9gj5,ark:/21198/z1ng7gm4,ark:/21198/z18w65d2,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w65d2,1941,1941-06 (vol. 01 | no. 03)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194106_023.tif,Page,Page 23,104,23,ark:/21198/z11r9gj5,ark:/21198/z1ng7gm4,ark:/21198/z1545dpn,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1545dpn,1941,1941-06 (vol. 01 | no. 03)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194106_024.tif,Page,Page 24,105,24,ark:/21198/z11r9gj5,ark:/21198/z1ng7gm4,ark:/21198/z11c4nxg,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11c4nxg,1941,1941-06 (vol. 01 | no. 03)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194106_025.tif,Page,Page 25,106,25,ark:/21198/z11r9gj5,ark:/21198/z1ng7gm4,ark:/21198/z1wm45fk,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm45fk,1941,1941-06 (vol. 01 | no. 03)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194106_026.tif,Page,Page 26,107,26,ark:/21198/z11r9gj5,ark:/21198/z1ng7gm4,ark:/21198/z1rz242p,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz242p,1941,1941-06 (vol. 01 | no. 03)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194106_027.tif,Page,Page 27,108,27,ark:/21198/z11r9gj5,ark:/21198/z1ng7gm4,ark:/21198/z1n61cd5,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n61cd5,1941,1941-06 (vol. 01 | no. 03)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194106_028.tif,Page,Page 28,109,28,ark:/21198/z11r9gj5,ark:/21198/z1ng7gm4,ark:/21198/z1hf0mrb,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hf0mrb,1941,1941-06 (vol. 01 | no. 03)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194106_029.tif,Page,Page 29,110,29,ark:/21198/z11r9gj5,ark:/21198/z1ng7gm4,ark:/21198/z1cn9w01,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn9w01,1941,1941-06 (vol. 01 | no. 03)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194106_030.tif,Page,Page 30,111,30,ark:/21198/z11r9gj5,ark:/21198/z1ng7gm4,ark:/21198/z17w9477,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17w9477,1941,1941-06 (vol. 01 | no. 03)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194106_031.tif,Page,Page 31,112,31,ark:/21198/z11r9gj5,ark:/21198/z1ng7gm4,ark:/21198/z1448cgc,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1448cgc,1941,1941-06 (vol. 01 | no. 03)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194106_032.tif,Page,Page 32,113,32,ark:/21198/z11r9gj5,ark:/21198/z1ng7gm4,ark:/21198/z10c7ms3,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c7ms3,1941,1941-06 (vol. 01 | no. 03)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194106_033.tif,Page,Page 33,114,33,ark:/21198/z11r9gj5,ark:/21198/z1ng7gm4,ark:/21198/z1vq5tn7,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vq5tn7,1941,1941-06 (vol. 01 | no. 03)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194106_034.tif,Page,Page 34,115,34,ark:/21198/z11r9gj5,ark:/21198/z1ng7gm4,ark:/21198/z1qz5306,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qz5306,1941,1941-06 (vol. 01 | no. 03)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194106_035.tif,Page,Page 35,116,35,ark:/21198/z11r9gj5,ark:/21198/z1ng7gm4,ark:/21198/z1m64bbp,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m64bbp,1941,1941-06 (vol. 01 | no. 03)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194106_036.tif,Page,Page 36,117,36,ark:/21198/z11r9gj5,ark:/21198/z1ng7gm4,ark:/21198/z1gf3kj2,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gf3kj2,1941,1941-06 (vol. 01 | no. 03)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194106_037.tif,Page,Page 37,118,37,ark:/21198/z11r9gj5,ark:/21198/z1ng7gm4,ark:/21198/z1bp2tvs,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bp2tvs,1941,1941-06 (vol. 01 | no. 03)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194106_038.tif,Page,Page 38,119,38,ark:/21198/z11r9gj5,ark:/21198/z1ng7gm4,ark:/21198/z16x232z,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16x232z,1941,1941-06 (vol. 01 | no. 03)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194107_001.tif,Page,Page 1,120,1,ark:/21198/z11r9gj5,ark:/21198/z1hq6qz9,ark:/21198/z1351bc0,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1351bc0,1941,1941-07 (vol. 01 | no. 04)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194107_002.tif,Page,Page 2,121,2,ark:/21198/z11r9gj5,ark:/21198/z1hq6qz9,ark:/21198/z1zg9j81,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg9j81,1941,1941-07 (vol. 01 | no. 04)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194107_003.tif,Page,Page 3,122,3,ark:/21198/z11r9gj5,ark:/21198/z1hq6qz9,ark:/21198/z1tq8sm6,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tq8sm6,1941,1941-07 (vol. 01 | no. 04)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194107_004.tif,Page,Page 4,123,4,ark:/21198/z11r9gj5,ark:/21198/z1hq6qz9,ark:/21198/z1pz81wv,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz81wv,1941,1941-07 (vol. 01 | no. 04)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194107_005.tif,Page,Page 5,124,5,ark:/21198/z11r9gj5,ark:/21198/z1hq6qz9,ark:/21198/z1k6795v,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k6795v,1941,1941-07 (vol. 01 | no. 04)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194107_006.tif,Page,Page 6,125,6,ark:/21198/z11r9gj5,ark:/21198/z1hq6qz9,ark:/21198/z1ff6jdp,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ff6jdp,1941,1941-07 (vol. 01 | no. 04)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194107_007.tif,Page,Page 7,126,7,ark:/21198/z11r9gj5,ark:/21198/z1hq6qz9,ark:/21198/z19p5snh,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p5snh,1941,1941-07 (vol. 01 | no. 04)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194107_008.tif,Page,Page 8,127,8,ark:/21198/z11r9gj5,ark:/21198/z1hq6qz9,ark:/21198/z15x51zm,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15x51zm,1941,1941-07 (vol. 01 | no. 04)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194107_009.tif,Page,Page 9,128,9,ark:/21198/z11r9gj5,ark:/21198/z1hq6qz9,ark:/21198/z12830k1,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12830k1,1941,1941-07 (vol. 01 | no. 04)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194107_010.tif,Page,Page 10,129,10,ark:/21198/z11r9gj5,ark:/21198/z1hq6qz9,ark:/21198/z1xh2h63,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xh2h63,1941,1941-07 (vol. 01 | no. 04)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194107_011.tif,Page,Page 11,130,11,ark:/21198/z11r9gj5,ark:/21198/z1hq6qz9,ark:/21198/z1sr1rgc,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sr1rgc,1941,1941-07 (vol. 01 | no. 04)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194107_012.tif,Page,Page 12,131,12,ark:/21198/z11r9gj5,ark:/21198/z1hq6qz9,ark:/21198/z1p010qw,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p010qw,1941,1941-07 (vol. 01 | no. 04)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194107_013.tif,Page,Page 13,132,13,ark:/21198/z11r9gj5,ark:/21198/z1hq6qz9,ark:/21198/z1j707zq,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j707zq,1941,1941-07 (vol. 01 | no. 04)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194107_014.tif,Page,Page 14,133,14,ark:/21198/z11r9gj5,ark:/21198/z1hq6qz9,ark:/21198/z1df9h6d,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1df9h6d,1941,1941-07 (vol. 01 | no. 04)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194107_015.tif,Page,Page 15,134,15,ark:/21198/z11r9gj5,ark:/21198/z1hq6qz9,ark:/21198/z18p8rjk,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18p8rjk,1941,1941-07 (vol. 01 | no. 04)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194107_016.tif,Page,Page 16,135,16,ark:/21198/z11r9gj5,ark:/21198/z1hq6qz9,ark:/21198/z1516q6f,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1516q6f,1941,1941-07 (vol. 01 | no. 04)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194107_017.tif,Page,Page 17,136,17,ark:/21198/z11r9gj5,ark:/21198/z1hq6qz9,ark:/21198/z1185zjm,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1185zjm,1941,1941-07 (vol. 01 | no. 04)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194107_018.tif,Page,Page 18,137,18,ark:/21198/z11r9gj5,ark:/21198/z1hq6qz9,ark:/21198/z1wh5g2q,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wh5g2q,1941,1941-07 (vol. 01 | no. 04)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194107_019.tif,Page,Page 19,138,19,ark:/21198/z11r9gj5,ark:/21198/z1hq6qz9,ark:/21198/z1rr4q83,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rr4q83,1941,1941-07 (vol. 01 | no. 04)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194107_020.tif,Page,Page 20,139,20,ark:/21198/z11r9gj5,ark:/21198/z1hq6qz9,ark:/21198/z1n03zjp,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n03zjp,1941,1941-07 (vol. 01 | no. 04)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194107_021.tif,Page,Page 21,140,21,ark:/21198/z11r9gj5,ark:/21198/z1hq6qz9,ark:/21198/z1h736rf,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h736rf,1941,1941-07 (vol. 01 | no. 04)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194107_022.tif,Page,Page 22,141,22,ark:/21198/z11r9gj5,ark:/21198/z1hq6qz9,ark:/21198/z1cg2g31,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg2g31,1941,1941-07 (vol. 01 | no. 04)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194107_023.tif,Page,Page 23,142,23,ark:/21198/z11r9gj5,ark:/21198/z1hq6qz9,ark:/21198/z17t0dr5,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17t0dr5,1941,1941-07 (vol. 01 | no. 04)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194107_024.tif,Page,Page 24,143,24,ark:/21198/z11r9gj5,ark:/21198/z1hq6qz9,ark:/21198/z1419p4z,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1419p4z,1941,1941-07 (vol. 01 | no. 04)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194107_025.tif,Page,Page 25,144,25,ark:/21198/z11r9gj5,ark:/21198/z1hq6qz9,ark:/21198/z1088xcs,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1088xcs,1941,1941-07 (vol. 01 | no. 04)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194107_026.tif,Page,Page 26,145,26,ark:/21198/z11r9gj5,ark:/21198/z1hq6qz9,ark:/21198/z1vh8dxx,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vh8dxx,1941,1941-07 (vol. 01 | no. 04)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194107_027.tif,Page,Page 27,146,27,ark:/21198/z11r9gj5,ark:/21198/z1hq6qz9,ark:/21198/z1qr7p55,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qr7p55,1941,1941-07 (vol. 01 | no. 04)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194107_028.tif,Page,Page 28,147,28,ark:/21198/z11r9gj5,ark:/21198/z1hq6qz9,ark:/21198/z1m06xfr,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m06xfr,1941,1941-07 (vol. 01 | no. 04)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194107_029.tif,Page,Page 29,148,29,ark:/21198/z11r9gj5,ark:/21198/z1hq6qz9,ark:/21198/z1g765rv,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g765rv,1941,1941-07 (vol. 01 | no. 04)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194107_030.tif,Page,Page 30,149,30,ark:/21198/z11r9gj5,ark:/21198/z1hq6qz9,ark:/21198/z1bk44bh,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bk44bh,1941,1941-07 (vol. 01 | no. 04)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194107_031.tif,Page,Page 31,150,31,ark:/21198/z11r9gj5,ark:/21198/z1hq6qz9,ark:/21198/z16t3cq4,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16t3cq4,1941,1941-07 (vol. 01 | no. 04)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194107_032.tif,Page,Page 32,151,32,ark:/21198/z11r9gj5,ark:/21198/z1hq6qz9,ark:/21198/z1322mz8,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1322mz8,1941,1941-07 (vol. 01 | no. 04)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194107_033.tif,Page,Page 33,152,33,ark:/21198/z11r9gj5,ark:/21198/z1hq6qz9,ark:/21198/z1z924gc,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z924gc,1941,1941-07 (vol. 01 | no. 04)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194107_034.tif,Page,Page 34,153,34,ark:/21198/z11r9gj5,ark:/21198/z1hq6qz9,ark:/21198/z1tj1cpr,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tj1cpr,1941,1941-07 (vol. 01 | no. 04)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194107_035.tif,Page,Page 35,154,35,ark:/21198/z11r9gj5,ark:/21198/z1hq6qz9,ark:/21198/z1ps0mz1,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ps0mz1,1941,1941-07 (vol. 01 | no. 04)
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194109_194110_001.tif,Page,Page 1,155,1,ark:/21198/z11r9gj5,ark:/21198/z1d24pm5,ark:/21198/z1k09wbt,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k09wbt,1941,"1941-09, 1941-10 (vol. 01 | no. 06-07)"
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194109_194110_002.tif,Page,Page 2,156,2,ark:/21198/z11r9gj5,ark:/21198/z1d24pm5,ark:/21198/z1fb7tx2,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fb7tx2,1941,"1941-09, 1941-10 (vol. 01 | no. 06-07)"
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194109_194110_003.tif,Page,Page 3,157,3,ark:/21198/z11r9gj5,ark:/21198/z1d24pm5,ark:/21198/z19k7381,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19k7381,1941,"1941-09, 1941-10 (vol. 01 | no. 06-07)"
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194109_194110_004.tif,Page,Page 4,158,4,ark:/21198/z11r9gj5,ark:/21198/z1d24pm5,ark:/21198/z15t6bj9,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15t6bj9,1941,"1941-09, 1941-10 (vol. 01 | no. 06-07)"
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194109_194110_005.tif,Page,Page 5,159,5,ark:/21198/z11r9gj5,ark:/21198/z1d24pm5,ark:/21198/z1225ksf,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1225ksf,1941,"1941-09, 1941-10 (vol. 01 | no. 06-07)"
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194109_194110_006.tif,Page,Page 6,160,6,ark:/21198/z11r9gj5,ark:/21198/z1d24pm5,ark:/21198/z1x9539j,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x9539j,1941,"1941-09, 1941-10 (vol. 01 | no. 06-07)"
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194109_194110_007.tif,Page,Page 7,161,7,ark:/21198/z11r9gj5,ark:/21198/z1d24pm5,ark:/21198/z1sj4bkt,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sj4bkt,1941,"1941-09, 1941-10 (vol. 01 | no. 06-07)"
Masters/othermasters/DEPfundamentos/images/1941/ihc_fundamentos_194109_194110_008.tif,Page,Page 8,162,8,ark:/21198/z11r9gj5,ark:/21198/z1d24pm5,ark:/21198/z1ns3kzf,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns3kzf,1941,"1941-09, 1941-10 (vol. 01 | no. 06-07)"
