File Name,Object Type,Title,Item Sequence,Issue Sequence,Parent ARK,Issue ARK,Item ARK,Bucketeer State,Visibility,IIIF Access URL,Range.1,Range.2
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550506_007.tif,Page,Page 7,83,7,ark:/21198/z1dc0vmt,ark:/21198/z1031k61,ark:/21198/z1j41m8n,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j41m8n,1955,1955-05-06 (vol. 01 | no. 11)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550506_008.tif,Page,Page 8,84,8,ark:/21198/z1dc0vmt,ark:/21198/z1031k61,ark:/21198/z1df9jws,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1df9jws,1955,1955-05-06 (vol. 01 | no. 11)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550513_001.tif,Page,Page 1,85,1,ark:/21198/z1dc0vmt,ark:/21198/z1vd9s5z,ark:/21198/z18p8t7c,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18p8t7c,1955,1955-05-13 (vol. 01 | no. 12)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550513_002.tif,Page,Page 2,86,2,ark:/21198/z1dc0vmt,ark:/21198/z1vd9s5z,ark:/21198/z14x82h1,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14x82h1,1955,1955-05-13 (vol. 01 | no. 12)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550513_003.tif,Page,Page 3,87,3,ark:/21198/z1dc0vmt,ark:/21198/z1vd9s5z,ark:/21198/z11579sm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11579sm,1955,1955-05-13 (vol. 01 | no. 12)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550513_004.tif,Page,Page 4,88,4,ark:/21198/z1dc0vmt,ark:/21198/z1vd9s5z,ark:/21198/z1wd6t8w,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wd6t8w,1955,1955-05-13 (vol. 01 | no. 12)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550513_005.tif,Page,Page 5,89,5,ark:/21198/z1dc0vmt,ark:/21198/z1vd9s5z,ark:/21198/z1rn62k0,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rn62k0,1955,1955-05-13 (vol. 01 | no. 12)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550513_006.tif,Page,Page 6,90,6,ark:/21198/z1dc0vmt,ark:/21198/z1vd9s5z,ark:/21198/z1n04189,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n04189,1955,1955-05-13 (vol. 01 | no. 12)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550513_007.tif,Page,Page 7,91,7,ark:/21198/z1dc0vmt,ark:/21198/z1vd9s5z,ark:/21198/z1h738h4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h738h4,1955,1955-05-13 (vol. 01 | no. 12)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550513_008.tif,Page,Page 8,92,8,ark:/21198/z1dc0vmt,ark:/21198/z1vd9s5z,ark:/21198/z1cg2hv9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg2hv9,1955,1955-05-13 (vol. 01 | no. 12)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550520_001.tif,Page,Page 1,93,1,ark:/21198/z1dc0vmt,ark:/21198/z1qn91hh,ark:/21198/z17q1s6w,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q1s6w,1955,1955-05-20 (vol. 01 | no. 13)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550520_002.tif,Page,Page 2,94,2,ark:/21198/z1dc0vmt,ark:/21198/z1qn91hh,ark:/21198/z13z11f3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13z11f3,1955,1955-05-20 (vol. 01 | no. 13)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550520_003.tif,Page,Page 3,95,3,ark:/21198/z1dc0vmt,ark:/21198/z1qn91hh,ark:/21198/z10608qp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10608qp,1955,1955-05-20 (vol. 01 | no. 13)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550520_004.tif,Page,Page 4,96,4,ark:/21198/z1dc0vmt,ark:/21198/z1qn91hh,ark:/21198/z1vd9s6d,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vd9s6d,1955,1955-05-20 (vol. 01 | no. 13)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550520_005.tif,Page,Page 5,97,5,ark:/21198/z1dc0vmt,ark:/21198/z1qn91hh,ark:/21198/z1qr7qvj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qr7qvj,1955,1955-05-20 (vol. 01 | no. 13)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550520_006.tif,Page,Page 6,98,6,ark:/21198/z1dc0vmt,ark:/21198/z1qn91hh,ark:/21198/z1m0705c,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m0705c,1955,1955-05-20 (vol. 01 | no. 13)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550527_001.tif,Page,Page 1,99,1,ark:/21198/z1dc0vmt,ark:/21198/z1kw88ss,ark:/21198/z1g767g3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g767g3,1955,1955-05-27 (vol. 01 | no. 14)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550527_002.tif,Page,Page 2,100,2,ark:/21198/z1dc0vmt,ark:/21198/z1kw88ss,ark:/21198/z1bg5gst,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bg5gst,1955,1955-05-27 (vol. 01 | no. 14)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550527_003.tif,Page,Page 3,101,3,ark:/21198/z1dc0vmt,ark:/21198/z1kw88ss,ark:/21198/z16q4r0m,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16q4r0m,1955,1955-05-27 (vol. 01 | no. 14)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550527_004.tif,Page,Page 4,102,4,ark:/21198/z1dc0vmt,ark:/21198/z1kw88ss,ark:/21198/z12z409q,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12z409q,1955,1955-05-27 (vol. 01 | no. 14)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550527_005.tif,Page,Page 5,103,5,ark:/21198/z1dc0vmt,ark:/21198/z1kw88ss,ark:/21198/z1z63gsw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z63gsw,1955,1955-05-27 (vol. 01 | no. 14)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550527_006.tif,Page,Page 6,104,6,ark:/21198/z1dc0vmt,ark:/21198/z1kw88ss,ark:/21198/z1tj1fd0,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tj1fd0,1955,1955-05-27 (vol. 01 | no. 14)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550527_007.tif,Page,Page 7,105,7,ark:/21198/z1dc0vmt,ark:/21198/z1kw88ss,ark:/21198/z1ps0pp8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ps0pp8,1955,1955-05-27 (vol. 01 | no. 14)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550527_008.tif,Page,Page 8,106,8,ark:/21198/z1dc0vmt,ark:/21198/z1kw88ss,ark:/21198/z1k09z1m,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k09z1m,1955,1955-05-27 (vol. 01 | no. 14)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550603_001.tif,Page,Page 1,107,1,ark:/21198/z1dc0vmt,ark:/21198/z1g47j2s,ark:/21198/z1f79698,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f79698,1955,1955-06-03 (vol. 01 | no. 15)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550603_002.tif,Page,Page 2,108,2,ark:/21198/z1dc0vmt,ark:/21198/z1g47j2s,ark:/21198/z19g8fkj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19g8fkj,1955,1955-06-03 (vol. 01 | no. 15)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550603_003.tif,Page,Page 3,109,3,ark:/21198/z1dc0vmt,ark:/21198/z1g47j2s,ark:/21198/z15q7ptc,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q7ptc,1955,1955-06-03 (vol. 01 | no. 15)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550603_004.tif,Page,Page 4,110,4,ark:/21198/z1dc0vmt,ark:/21198/z1g47j2s,ark:/21198/z11z6z4h,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11z6z4h,1955,1955-06-03 (vol. 01 | no. 15)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550603_005.tif,Page,Page 5,111,5,ark:/21198/z1dc0vmt,ark:/21198/z1g47j2s,ark:/21198/z1x95527,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x95527,1955,1955-06-03 (vol. 01 | no. 15)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550603_006.tif,Page,Page 6,112,6,ark:/21198/z1dc0vmt,ark:/21198/z1g47j2s,ark:/21198/z1sj4dbh,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sj4dbh,1955,1955-06-03 (vol. 01 | no. 15)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550603_007.tif,Page,Page 7,113,7,ark:/21198/z1dc0vmt,ark:/21198/z1g47j2s,ark:/21198/z1ns3npp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns3npp,1955,1955-06-03 (vol. 01 | no. 15)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550603_008.tif,Page,Page 8,114,8,ark:/21198/z1dc0vmt,ark:/21198/z1g47j2s,ark:/21198/z1j12wz8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j12wz8,1955,1955-06-03 (vol. 01 | no. 15)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550603_009.tif,Page,Page 9,115,9,ark:/21198/z1dc0vmt,ark:/21198/z1g47j2s,ark:/21198/z1d8256w,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d8256w,1955,1955-06-03 (vol. 01 | no. 15)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550603_010.tif,Page,Page 10,116,10,ark:/21198/z1dc0vmt,ark:/21198/z1g47j2s,ark:/21198/z18h1dg5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h1dg5,1955,1955-06-03 (vol. 01 | no. 15)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550611_001.tif,Page,Page 1,117,1,ark:/21198/z1dc0vmt,ark:/21198/z1bc6s85,ark:/21198/z14r0nq0,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14r0nq0,1955,1955-06-11 (vol. 01 | no. 16)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550611_002.tif,Page,Page 2,118,2,ark:/21198/z1dc0vmt,ark:/21198/z1bc6s85,ark:/21198/z1128mdr,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1128mdr,1955,1955-06-11 (vol. 01 | no. 16)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550611_003.tif,Page,Page 3,119,3,ark:/21198/z1dc0vmt,ark:/21198/z1bc6s85,ark:/21198/z1w983zw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w983zw,1955,1955-06-11 (vol. 01 | no. 16)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550611_004.tif,Page,Page 4,120,4,ark:/21198/z1dc0vmt,ark:/21198/z1bc6s85,ark:/21198/z1rj7c7k,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rj7c7k,1955,1955-06-11 (vol. 01 | no. 16)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550611_005.tif,Page,Page 5,121,5,ark:/21198/z1dc0vmt,ark:/21198/z1bc6s85,ark:/21198/z1ms6mj9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ms6mj9,1955,1955-06-11 (vol. 01 | no. 16)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550611_006.tif,Page,Page 6,122,6,ark:/21198/z1dc0vmt,ark:/21198/z1bc6s85,ark:/21198/z1h15vr0,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h15vr0,1955,1955-06-11 (vol. 01 | no. 16)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550611_007.tif,Page,Page 7,123,7,ark:/21198/z1dc0vmt,ark:/21198/z1bc6s85,ark:/21198/z1c85412,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c85412,1955,1955-06-11 (vol. 01 | no. 16)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550611_008.tif,Page,Page 8,124,8,ark:/21198/z1dc0vmt,ark:/21198/z1bc6s85,ark:/21198/z17h4c8w,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h4c8w,1955,1955-06-11 (vol. 01 | no. 16)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550620_001.tif,Page,Page 1,125,1,ark:/21198/z1dc0vmt,ark:/21198/z16m61jt,ark:/21198/z13v29x1,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13v29x1,1955,1955-06-20 (vol. 01 | no. 17)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550620_002.tif,Page,Page 2,126,2,ark:/21198/z1dc0vmt,ark:/21198/z16m61jt,ark:/21198/z1031k7g,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1031k7g,1955,1955-06-20 (vol. 01 | no. 17)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550620_003.tif,Page,Page 3,127,3,ark:/21198/z1dc0vmt,ark:/21198/z16m61jt,ark:/21198/z1vb12t2,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vb12t2,1955,1955-06-20 (vol. 01 | no. 17)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550620_004.tif,Page,Page 4,128,4,ark:/21198/z1dc0vmt,ark:/21198/z16m61jt,ark:/21198/z1qk0b1v,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qk0b1v,1955,1955-06-20 (vol. 01 | no. 17)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550620_005.tif,Page,Page 5,129,5,ark:/21198/z1dc0vmt,ark:/21198/z16m61jt,ark:/21198/z1ks9k9k,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ks9k9k,1955,1955-06-20 (vol. 01 | no. 17)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550620_006.tif,Page,Page 6,130,6,ark:/21198/z1dc0vmt,ark:/21198/z16m61jt,ark:/21198/z1g18tjq,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g18tjq,1955,1955-06-20 (vol. 01 | no. 17)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550620_007.tif,Page,Page 7,131,7,ark:/21198/z1dc0vmt,ark:/21198/z16m61jt,ark:/21198/z1b882vt,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b882vt,1955,1955-06-20 (vol. 01 | no. 17)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550620_008.tif,Page,Page 8,132,8,ark:/21198/z1dc0vmt,ark:/21198/z16m61jt,ark:/21198/z16m61k8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16m61k8,1955,1955-06-20 (vol. 01 | no. 17)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550625_001.tif,Page,Page 1,133,1,ark:/21198/z1dc0vmt,ark:/21198/z12v58t3,ark:/21198/z12v58vj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12v58vj,1955,1955-06-25 (vol. 01 | no. 18)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550625_002.tif,Page,Page 2,134,2,ark:/21198/z1dc0vmt,ark:/21198/z12v58t3,ark:/21198/z1z34sfg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z34sfg,1955,1955-06-25 (vol. 01 | no. 18)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550625_003.tif,Page,Page 3,135,3,ark:/21198/z1dc0vmt,ark:/21198/z12v58t3,ark:/21198/z1tb41pp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tb41pp,1955,1955-06-25 (vol. 01 | no. 18)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550625_004.tif,Page,Page 4,136,4,ark:/21198/z1dc0vmt,ark:/21198/z12v58t3,ark:/21198/z1pk38xh,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pk38xh,1955,1955-06-25 (vol. 01 | no. 18)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550625_005.tif,Page,Page 5,137,5,ark:/21198/z1dc0vmt,ark:/21198/z12v58t3,ark:/21198/z1jt2j49,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jt2j49,1955,1955-06-25 (vol. 01 | no. 18)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550625_006.tif,Page,Page 6,138,6,ark:/21198/z1dc0vmt,ark:/21198/z12v58t3,ark:/21198/z1f21sdw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f21sdw,1955,1955-06-25 (vol. 01 | no. 18)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550625_007.tif,Page,Page 7,139,7,ark:/21198/z1dc0vmt,ark:/21198/z12v58t3,ark:/21198/z19c9r4s,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19c9r4s,1955,1955-06-25 (vol. 01 | no. 18)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550625_008.tif,Page,Page 8,140,8,ark:/21198/z1dc0vmt,ark:/21198/z12v58t3,ark:/21198/z15m90fw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15m90fw,1955,1955-06-25 (vol. 01 | no. 18)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550701_001.tif,Page,Page 1,141,1,ark:/21198/z1dc0vmt,ark:/21198/z1z63grf,ark:/21198/z11v87q5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11v87q5,1955,1955-07-01 (vol. 01 | no. 19)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550701_002.tif,Page,Page 2,142,2,ark:/21198/z1dc0vmt,ark:/21198/z1z63grf,ark:/21198/z1x37r76,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x37r76,1955,1955-07-01 (vol. 01 | no. 19)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550701_003.tif,Page,Page 3,143,3,ark:/21198/z1dc0vmt,ark:/21198/z1z63grf,ark:/21198/z1sb70gd,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sb70gd,1955,1955-07-01 (vol. 01 | no. 19)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550701_004.tif,Page,Page 4,144,4,ark:/21198/z1dc0vmt,ark:/21198/z1z63grf,ark:/21198/z1nk67s4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nk67s4,1955,1955-07-01 (vol. 01 | no. 19)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550701_005.tif,Page,Page 5,145,5,ark:/21198/z1dc0vmt,ark:/21198/z1z63grf,ark:/21198/z1ht5h2t,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ht5h2t,1955,1955-07-01 (vol. 01 | no. 19)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550701_006.tif,Page,Page 6,146,6,ark:/21198/z1dc0vmt,ark:/21198/z1z63grf,ark:/21198/z1d53fnc,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d53fnc,1955,1955-07-01 (vol. 01 | no. 19)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550701_007.tif,Page,Page 7,147,7,ark:/21198/z1dc0vmt,ark:/21198/z1z63grf,ark:/21198/z18d2pz3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18d2pz3,1955,1955-07-01 (vol. 01 | no. 19)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550701_008.tif,Page,Page 8,148,8,ark:/21198/z1dc0vmt,ark:/21198/z1z63grf,ark:/21198/z14n1z9p,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n1z9p,1955,1955-07-01 (vol. 01 | no. 19)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550701_009.tif,Page,Page 9,149,9,ark:/21198/z1dc0vmt,ark:/21198/z1z63grf,ark:/21198/z10w16hf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w16hf,1955,1955-07-01 (vol. 01 | no. 19)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550701_010.tif,Page,Page 10,150,10,ark:/21198/z1dc0vmt,ark:/21198/z1z63grf,ark:/21198/z1w40q2x,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w40q2x,1955,1955-07-01 (vol. 01 | no. 19)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550711_001.tif,Page,Page 1,151,1,ark:/21198/z1dc0vmt,ark:/21198/z1tf2r2k,ark:/21198/z1rb9z96,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rb9z96,1955,1955-07-11 (vol. 01 | no. 20)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550711_002.tif,Page,Page 2,152,2,ark:/21198/z1dc0vmt,ark:/21198/z1tf2r2k,ark:/21198/z1mk96m9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mk96m9,1955,1955-07-11 (vol. 01 | no. 20)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550711_003.tif,Page,Page 3,153,3,ark:/21198/z1dc0vmt,ark:/21198/z1tf2r2k,ark:/21198/z1gx758v,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx758v,1955,1955-07-11 (vol. 01 | no. 20)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550711_004.tif,Page,Page 4,154,4,ark:/21198/z1dc0vmt,ark:/21198/z1tf2r2k,ark:/21198/z1c56dkw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c56dkw,1955,1955-07-11 (vol. 01 | no. 20)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550711_005.tif,Page,Page 5,155,5,ark:/21198/z1dc0vmt,ark:/21198/z1tf2r2k,ark:/21198/z17d5nx2,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17d5nx2,1955,1955-07-11 (vol. 01 | no. 20)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550711_006.tif,Page,Page 6,156,6,ark:/21198/z1dc0vmt,ark:/21198/z1tf2r2k,ark:/21198/z13n4x59,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n4x59,1955,1955-07-11 (vol. 01 | no. 20)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550711_007.tif,Page,Page 7,157,7,ark:/21198/z1dc0vmt,ark:/21198/z1tf2r2k,ark:/21198/z1zw4dp0,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zw4dp0,1955,1955-07-11 (vol. 01 | no. 20)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550711_008.tif,Page,Page 8,158,8,ark:/21198/z1dc0vmt,ark:/21198/z1tf2r2k,ark:/21198/z1v43nx4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v43nx4,1955,1955-07-11 (vol. 01 | no. 20)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550711_009.tif,Page,Page 9,159,9,ark:/21198/z1dc0vmt,ark:/21198/z1tf2r2k,ark:/21198/z1qg1mnk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg1mnk,1955,1955-07-11 (vol. 01 | no. 20)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550711_010.tif,Page,Page 10,160,10,ark:/21198/z1dc0vmt,ark:/21198/z1tf2r2k,ark:/21198/z1kq0vwd,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kq0vwd,1955,1955-07-11 (vol. 01 | no. 20)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550718_001.tif,Page,Page 1,161,1,ark:/21198/z1dc0vmt,ark:/21198/z1pp20d4,ark:/21198/z1fz047c,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fz047c,1955,1955-07-18 (vol. 01 | no. 21)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550718_002.tif,Page,Page 2,162,2,ark:/21198/z1dc0vmt,ark:/21198/z1pp20d4,ark:/21198/z1b59chd,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b59chd,1955,1955-07-18 (vol. 01 | no. 21)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550718_003.tif,Page,Page 3,163,3,ark:/21198/z1dc0vmt,ark:/21198/z1pp20d4,ark:/21198/z16d8msp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16d8msp,1955,1955-07-18 (vol. 01 | no. 21)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19550718_004.tif,Page,Page 4,164,4,ark:/21198/z1dc0vmt,ark:/21198/z1pp20d4,ark:/21198/z12n7w1x,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12n7w1x,1955,1955-07-18 (vol. 01 | no. 21)
