File Name,Object Type,Title,Item Sequence,Issue Sequence,Visibility,Parent ARK,Issue ARK,Item ARK,Bucketeer State,IIIF Access URL,Range.1,Range.2
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510529_003.tif,Page,Page 3,627,3,open,ark:/21198/z1710v9s,ark:/21198/z1qg1msc,ark:/21198/z1rv3gp7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rv3gp7,1951,1951-05-29 (vol. 01 | no. 141)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510529_004.tif,Page,Page 4,628,4,open,ark:/21198/z1710v9s,ark:/21198/z1qg1msc,ark:/21198/z1n32qwx,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n32qwx,1951,1951-05-29 (vol. 01 | no. 141)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510529_005.tif,Page,Page 5,629,5,open,ark:/21198/z1710v9s,ark:/21198/z1qg1msc,ark:/21198/z1hb2050,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hb2050,1951,1951-05-29 (vol. 01 | no. 141)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510529_006.tif,Page,Page 6,630,6,open,ark:/21198/z1710v9s,ark:/21198/z1qg1msc,ark:/21198/z1ck17cc,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ck17cc,1951,1951-05-29 (vol. 01 | no. 141)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510530_001.tif,Page,Page 1,631,1,open,ark:/21198/z1710v9s,ark:/21198/z1kq0w05,ark:/21198/z17t0gnn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17t0gnn,1951,1951-05-30 (vol. 01 | no. 142)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510530_002.tif,Page,Page 2,632,2,open,ark:/21198/z1710v9s,ark:/21198/z1kq0w05,ark:/21198/z1419r1f,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1419r1f,1951,1951-05-30 (vol. 01 | no. 142)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510530_003.tif,Page,Page 3,633,3,open,ark:/21198/z1710v9s,ark:/21198/z1kq0w05,ark:/21198/z10c7pn4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c7pn4,1951,1951-05-30 (vol. 01 | no. 142)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510530_004.tif,Page,Page 4,634,4,open,ark:/21198/z1710v9s,ark:/21198/z1kq0w05,ark:/21198/z1vm766p,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vm766p,1951,1951-05-30 (vol. 01 | no. 142)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510530_005.tif,Page,Page 5,635,5,open,ark:/21198/z1710v9s,ark:/21198/z1kq0w05,ark:/21198/z1qv6fgz,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qv6fgz,1951,1951-05-30 (vol. 01 | no. 142)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510530_006.tif,Page,Page 6,636,6,open,ark:/21198/z1710v9s,ark:/21198/z1kq0w05,ark:/21198/z1m35ppn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m35ppn,1951,1951-05-30 (vol. 01 | no. 142)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510530_007.tif,Page,Page 7,637,7,open,ark:/21198/z1710v9s,ark:/21198/z1kq0w05,ark:/21198/z1gb4xzx,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gb4xzx,1951,1951-05-30 (vol. 01 | no. 142)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510531_001.tif,Page,Page 1,638,1,open,ark:/21198/z1710v9s,ark:/21198/z1fz0498,ark:/21198/z1bk4670,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bk4670,1951,1951-05-31 (vol. 01 | no. 143)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510531_002.tif,Page,Page 2,639,2,open,ark:/21198/z1710v9s,ark:/21198/z1fz0498,ark:/21198/z16t3fmm,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16t3fmm,1951,1951-05-31 (vol. 01 | no. 143)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510531_003.tif,Page,Page 3,640,3,open,ark:/21198/z1710v9s,ark:/21198/z1fz0498,ark:/21198/z1351d8g,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1351d8g,1951,1951-05-31 (vol. 01 | no. 143)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510531_004.tif,Page,Page 4,641,4,open,ark:/21198/z1710v9s,ark:/21198/z1fz0498,ark:/21198/z1zd0wvp,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zd0wvp,1951,1951-05-31 (vol. 01 | no. 143)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510531_005.tif,Page,Page 5,642,5,open,ark:/21198/z1710v9s,ark:/21198/z1fz0498,ark:/21198/z1tn0539,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tn0539,1951,1951-05-31 (vol. 01 | no. 143)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510531_006.tif,Page,Page 6,643,6,open,ark:/21198/z1710v9s,ark:/21198/z1fz0498,ark:/21198/z1pv9dbk,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pv9dbk,1951,1951-05-31 (vol. 01 | no. 143)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510601_001.tif,Page,Page 1,644,1,open,ark:/21198/z1710v9s,ark:/21198/z1b59ck9,ark:/21198/z1k38nkq,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k38nkq,1951,1951-06-01 (vol. 01 | no. 144)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510601_002.tif,Page,Page 2,645,2,open,ark:/21198/z1710v9s,ark:/21198/z1b59ck9,ark:/21198/z1fb7wwf,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fb7wwf,1951,1951-06-01 (vol. 01 | no. 144)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510601_003.tif,Page,Page 3,646,3,open,ark:/21198/z1710v9s,ark:/21198/z1b59ck9,ark:/21198/z19p5vj0,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p5vj0,1951,1951-06-01 (vol. 01 | no. 144)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510601_004.tif,Page,Page 4,647,4,open,ark:/21198/z1710v9s,ark:/21198/z1b59ck9,ark:/21198/z15x53v3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15x53v3,1951,1951-06-01 (vol. 01 | no. 144)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510601_005.tif,Page,Page 5,648,5,open,ark:/21198/z1710v9s,ark:/21198/z1b59ck9,ark:/21198/z1254c60,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1254c60,1951,1951-06-01 (vol. 01 | no. 144)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510601_006.tif,Page,Page 6,649,6,open,ark:/21198/z1710v9s,ark:/21198/z1b59ck9,ark:/21198/z1xd3vnd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xd3vnd,1951,1951-06-01 (vol. 01 | no. 144)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510602_001.tif,Page,Page 1,650,1,open,ark:/21198/z1710v9s,ark:/21198/z16d8mw1,ark:/21198/z1sn33zh,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sn33zh,1951,1951-06-02 (vol. 01 | no. 145)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510602_002.tif,Page,Page 2,651,2,open,ark:/21198/z1710v9s,ark:/21198/z16d8mw1,ark:/21198/z1nw2c59,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nw2c59,1951,1951-06-02 (vol. 01 | no. 145)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510602_003.tif,Page,Page 3,652,3,open,ark:/21198/z1710v9s,ark:/21198/z16d8mw1,ark:/21198/z1j41mgb,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j41mgb,1951,1951-06-02 (vol. 01 | no. 145)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510602_004.tif,Page,Page 4,653,4,open,ark:/21198/z1710v9s,ark:/21198/z16d8mw1,ark:/21198/z1df9k3w,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1df9k3w,1951,1951-06-02 (vol. 01 | no. 145)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510602_005.tif,Page,Page 5,654,5,open,ark:/21198/z1710v9s,ark:/21198/z16d8mw1,ark:/21198/z18p8tf2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18p8tf2,1951,1951-06-02 (vol. 01 | no. 145)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510602_006.tif,Page,Page 6,655,6,open,ark:/21198/z1710v9s,ark:/21198/z16d8mw1,ark:/21198/z14x82r5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14x82r5,1951,1951-06-02 (vol. 01 | no. 145)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510603_001.tif,Page,Page 1,656,1,open,ark:/21198/z1710v9s,ark:/21198/z12r6kh4,ark:/21198/z1157b15,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1157b15,1951,1951-06-03 (vol. 01 | no. 146)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510603_002.tif,Page,Page 2,657,2,open,ark:/21198/z1710v9s,ark:/21198/z12r6kh4,ark:/21198/z1wd6th1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wd6th1,1951,1951-06-03 (vol. 01 | no. 146)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510603_003.tif,Page,Page 3,658,3,open,ark:/21198/z1710v9s,ark:/21198/z12r6kh4,ark:/21198/z1rn62sp,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rn62sp,1951,1951-06-03 (vol. 01 | no. 146)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510603_004.tif,Page,Page 4,659,4,open,ark:/21198/z1710v9s,ark:/21198/z12r6kh4,ark:/21198/z1mw5b2c,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mw5b2c,1951,1951-06-03 (vol. 01 | no. 146)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510603_005.tif,Page,Page 5,660,5,open,ark:/21198/z1710v9s,ark:/21198/z12r6kh4,ark:/21198/z1h738qt,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h738qt,1951,1951-06-03 (vol. 01 | no. 146)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510603_006.tif,Page,Page 6,661,6,open,ark:/21198/z1710v9s,ark:/21198/z12r6kh4,ark:/21198/z1cg2j2d,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg2j2d,1951,1951-06-03 (vol. 01 | no. 146)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510605_001.tif,Page,Page 1,662,1,open,ark:/21198/z1710v9s,ark:/21198/z1z06303,ark:/21198/z17q1sdk,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q1sdk,1951,1951-06-05 (vol. 01 | no. 147)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510605_002.tif,Page,Page 2,663,2,open,ark:/21198/z1710v9s,ark:/21198/z1z06303,ark:/21198/z13z11ns,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13z11ns,1951,1951-06-05 (vol. 01 | no. 147)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510605_003.tif,Page,Page 3,664,3,open,ark:/21198/z1710v9s,ark:/21198/z1z06303,ark:/21198/z10608xc,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10608xc,1951,1951-06-05 (vol. 01 | no. 147)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510605_004.tif,Page,Page 4,665,4,open,ark:/21198/z1710v9s,ark:/21198/z1z06303,ark:/21198/z1vd9scn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vd9scn,1951,1951-06-05 (vol. 01 | no. 147)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510605_005.tif,Page,Page 5,666,5,open,ark:/21198/z1710v9s,ark:/21198/z1z06303,ark:/21198/z1qn91q6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qn91q6,1951,1951-06-05 (vol. 01 | no. 147)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510605_006.tif,Page,Page 6,667,6,open,ark:/21198/z1710v9s,ark:/21198/z1z06303,ark:/21198/z1m070c2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m070c2,1951,1951-06-05 (vol. 01 | no. 147)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510606_001.tif,Page,Page 1,668,1,open,ark:/21198/z1710v9s,ark:/21198/z1t75b9t,ark:/21198/z1g767ps,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g767ps,1951,1951-06-06 (vol. 01 | no. 148)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510606_002.tif,Page,Page 2,669,2,open,ark:/21198/z1710v9s,ark:/21198/z1t75b9t,ark:/21198/z1bg5h0x,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bg5h0x,1951,1951-06-06 (vol. 01 | no. 148)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510606_003.tif,Page,Page 3,670,3,open,ark:/21198/z1710v9s,ark:/21198/z1t75b9t,ark:/21198/z16q4r69,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16q4r69,1951,1951-06-06 (vol. 01 | no. 148)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510606_004.tif,Page,Page 4,671,4,open,ark:/21198/z1710v9s,ark:/21198/z1t75b9t,ark:/21198/z12z40hd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12z40hd,1951,1951-06-06 (vol. 01 | no. 148)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510606_005.tif,Page,Page 5,672,5,open,ark:/21198/z1710v9s,ark:/21198/z1t75b9t,ark:/21198/z1z63gz4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z63gz4,1951,1951-06-06 (vol. 01 | no. 148)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510606_006.tif,Page,Page 6,673,6,open,ark:/21198/z1710v9s,ark:/21198/z1t75b9t,ark:/21198/z1tf2r88,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf2r88,1951,1951-06-06 (vol. 01 | no. 148)
